공항,상대공항,출도착(A도착D출발),날짜,계획시간,편명
PUS,KIX,A,2015-03-12,12:30,BX123
PUS,KIX,A,2015-03-12,12:55,KE732
PUS,KIX,A,2015-03-12,15:25,MM015
PUS,KIX,A,2015-03-12,20:20,BX121
PUS,KIX,A,2015-03-12,21:05,KE760
PUS,KIX,A,2015-03-13,12:30,BX123
PUS,KIX,A,2015-03-13,12:55,KE732
PUS,KIX,A,2015-03-13,15:25,MM015
PUS,KIX,A,2015-03-13,20:20,BX121
PUS,KIX,A,2015-03-13,21:05,KE760
PUS,KIX,A,2015-03-14,12:30,BX123
PUS,KIX,A,2015-03-14,12:55,KE732
PUS,KIX,A,2015-03-14,15:25,MM015
PUS,KIX,A,2015-03-14,20:20,BX121
PUS,KIX,A,2015-03-14,21:05,KE760
PUS,KIX,A,2015-03-15,12:30,BX123
PUS,KIX,A,2015-03-15,12:55,KE732
PUS,KIX,A,2015-03-15,15:25,MM015
PUS,KIX,A,2015-03-15,20:20,BX121
PUS,KIX,A,2015-03-15,21:05,KE760
PUS,KIX,A,2015-03-16,12:30,BX123
PUS,KIX,A,2015-03-16,12:55,KE732
PUS,KIX,A,2015-03-16,15:25,MM015
PUS,KIX,A,2015-03-16,20:20,BX121
PUS,KIX,A,2015-03-16,21:05,KE760
PUS,KIX,A,2015-03-17,12:30,BX123
PUS,KIX,A,2015-03-17,12:55,KE732
PUS,KIX,A,2015-03-17,15:25,MM015
PUS,KIX,A,2015-03-17,20:20,BX121
PUS,KIX,A,2015-03-17,21:05,KE760
PUS,KIX,A,2015-03-18,12:30,BX123
PUS,KIX,A,2015-03-18,12:55,KE732
PUS,KIX,A,2015-03-18,15:25,MM015
PUS,KIX,A,2015-03-18,20:20,BX121
PUS,KIX,A,2015-03-18,21:05,KE760
PUS,KIX,A,2015-03-19,12:30,BX123
PUS,KIX,A,2015-03-19,12:55,KE732
PUS,KIX,A,2015-03-19,15:25,MM015
PUS,KIX,A,2015-03-19,20:20,BX121
PUS,KIX,A,2015-03-19,21:05,KE760
PUS,KIX,A,2015-03-20,12:30,BX123
PUS,KIX,A,2015-03-20,12:55,KE732
PUS,KIX,A,2015-03-20,15:25,MM015
PUS,KIX,A,2015-03-20,20:20,BX121
PUS,KIX,A,2015-03-20,21:05,KE760
PUS,KIX,A,2015-03-21,12:30,BX123
PUS,KIX,A,2015-03-21,12:55,KE732
PUS,KIX,A,2015-03-21,15:25,MM015
PUS,KIX,A,2015-03-21,20:20,BX121
PUS,KIX,A,2015-03-21,21:05,KE760
PUS,KIX,A,2015-03-22,12:30,BX123
PUS,KIX,A,2015-03-22,12:55,KE732
PUS,KIX,A,2015-03-22,15:25,MM015
PUS,KIX,A,2015-03-22,20:20,BX121
PUS,KIX,A,2015-03-22,21:05,KE760
PUS,KIX,A,2015-03-23,12:30,BX123
PUS,KIX,A,2015-03-23,12:55,KE732
PUS,KIX,A,2015-03-23,15:25,MM015
PUS,KIX,A,2015-03-23,20:20,BX121
PUS,KIX,A,2015-03-23,21:05,KE760
PUS,KIX,D,2015-02-23,08:45,BX124
PUS,KIX,D,2015-02-23,09:00,KE731
PUS,KIX,D,2015-02-23,16:00,MM016
PUS,KIX,D,2015-02-23,16:30,BX122
PUS,KIX,D,2015-02-23,17:10,KE759
PUS,KIX,D,2015-02-24,08:45,BX124
PUS,KIX,D,2015-02-24,09:00,KE731
PUS,KIX,D,2015-02-24,16:00,MM016
PUS,KIX,D,2015-02-24,16:30,BX122
PUS,KIX,D,2015-02-24,17:10,KE759
PUS,KIX,D,2015-02-25,08:45,BX124
PUS,KIX,D,2015-02-25,09:00,KE731
PUS,KIX,D,2015-02-25,16:00,MM016
PUS,KIX,D,2015-02-25,16:30,BX122
PUS,KIX,D,2015-02-25,17:10,KE759
PUS,KIX,D,2015-02-26,08:45,BX124
PUS,KIX,D,2015-02-26,09:00,KE731
PUS,KIX,D,2015-02-26,16:00,MM016
PUS,KIX,D,2015-02-26,16:30,BX122
PUS,KIX,D,2015-02-26,17:10,KE759
PUS,KIX,D,2015-02-27,08:45,BX124
PUS,KIX,D,2015-02-27,09:00,KE731
PUS,KIX,D,2015-02-27,16:00,MM016
PUS,KIX,D,2015-02-27,16:30,BX122
PUS,KIX,D,2015-02-27,17:10,KE759
PUS,KIX,D,2015-02-28,08:45,BX124
PUS,KIX,D,2015-02-28,09:00,KE731
PUS,KIX,D,2015-02-28,16:00,MM016
PUS,KIX,D,2015-02-28,16:30,BX122
PUS,KIX,D,2015-02-28,17:10,KE759
PUS,KIX,D,2015-03-01,08:45,BX124
PUS,KIX,D,2015-03-01,09:00,KE731
PUS,KIX,D,2015-03-01,16:00,MM016
PUS,KIX,D,2015-03-01,16:30,BX122
PUS,KIX,D,2015-03-01,17:10,KE759
PUS,KIX,D,2015-03-02,08:45,BX124
PUS,KIX,D,2015-03-02,09:00,KE731
PUS,KIX,D,2015-03-02,16:00,MM016
PUS,KIX,D,2015-03-02,16:30,BX122
PUS,KIX,D,2015-03-02,17:10,KE759
PUS,KIX,D,2015-03-03,08:45,BX124
PUS,KIX,D,2015-03-03,09:00,KE731
PUS,KIX,D,2015-03-03,16:00,MM016
PUS,KIX,D,2015-03-03,16:30,BX122
PUS,KIX,D,2015-03-03,17:10,KE759
PUS,KIX,D,2015-03-04,08:45,BX124
PUS,KIX,D,2015-03-04,09:00,KE731
PUS,KIX,D,2015-03-04,16:00,MM016
PUS,KIX,D,2015-03-04,16:30,BX122
PUS,KIX,D,2015-03-04,17:10,KE759
PUS,KIX,D,2015-03-05,08:45,BX124
PUS,KIX,D,2015-03-05,09:00,KE731
PUS,KIX,D,2015-03-05,16:00,MM016
PUS,KIX,D,2015-03-05,16:30,BX122
PUS,KIX,D,2015-03-05,17:10,KE759
PUS,KIX,D,2015-03-06,08:45,BX124
PUS,KIX,D,2015-03-06,09:00,KE731
PUS,KIX,D,2015-03-06,16:00,MM016
PUS,KIX,D,2015-03-06,16:30,BX122
PUS,KIX,D,2015-03-06,17:10,KE759
PUS,KIX,D,2015-03-07,08:45,BX124
PUS,KIX,D,2015-03-07,09:00,KE731
PUS,KIX,D,2015-03-07,16:00,MM016
PUS,KIX,D,2015-03-07,16:30,BX122
PUS,KIX,D,2015-03-07,17:10,KE759
PUS,KIX,D,2015-03-08,08:45,BX124
PUS,KIX,D,2015-03-08,09:00,KE731
PUS,KIX,D,2015-03-08,16:00,MM016
PUS,KIX,D,2015-03-08,16:30,BX122
PUS,KIX,D,2015-03-08,17:10,KE759
PUS,KIX,D,2015-03-09,08:45,BX124
PUS,KIX,D,2015-03-09,09:00,KE731
PUS,KIX,D,2015-03-09,16:00,MM016
PUS,KIX,D,2015-03-09,16:30,BX122
PUS,KIX,D,2015-03-09,17:10,KE759
PUS,KIX,D,2015-03-10,08:45,BX124
PUS,KIX,D,2015-03-10,09:00,KE731
PUS,KIX,D,2015-03-10,16:00,MM016
PUS,KIX,D,2015-03-10,16:30,BX122
PUS,KIX,D,2015-03-10,17:10,KE759
PUS,KIX,D,2015-03-11,08:45,BX124
PUS,KIX,D,2015-03-11,09:00,KE731
PUS,KIX,D,2015-03-11,16:00,MM016
PUS,KIX,D,2015-03-11,16:30,BX122
PUS,KIX,D,2015-03-11,17:10,KE759
PUS,KIX,D,2015-03-12,08:45,BX124
PUS,KIX,D,2015-03-12,09:00,KE731
PUS,KIX,D,2015-03-12,16:00,MM016
PUS,KIX,D,2015-03-12,16:30,BX122
PUS,KIX,D,2015-03-12,17:10,KE759
PUS,KIX,D,2015-03-13,08:45,BX124
PUS,KIX,D,2015-03-13,09:00,KE731
PUS,KIX,D,2015-03-13,16:00,MM016
PUS,KIX,D,2015-03-13,16:30,BX122
PUS,KIX,D,2015-03-13,17:10,KE759
PUS,KIX,D,2015-03-14,08:45,BX124
PUS,KIX,D,2015-03-14,09:00,KE731
PUS,KIX,D,2015-03-14,16:00,MM016
PUS,KIX,D,2015-03-14,16:30,BX122
PUS,KIX,D,2015-03-14,17:10,KE759
PUS,KIX,D,2015-03-15,08:45,BX124
PUS,KIX,D,2015-03-15,09:00,KE731
PUS,KIX,D,2015-03-15,16:00,MM016
PUS,KIX,D,2015-03-15,16:30,BX122
PUS,KIX,D,2015-03-15,17:10,KE759
PUS,KIX,D,2015-03-16,08:45,BX124
PUS,KIX,D,2015-03-16,09:00,KE731
PUS,KIX,D,2015-03-16,16:00,MM016
PUS,KIX,D,2015-03-16,16:30,BX122
PUS,KIX,D,2015-03-16,17:10,KE759
PUS,KIX,D,2015-03-17,08:45,BX124
PUS,KIX,D,2015-03-17,09:00,KE731
PUS,KIX,D,2015-03-17,16:00,MM016
PUS,KIX,D,2015-03-17,16:30,BX122
PUS,KIX,D,2015-03-17,17:10,KE759
PUS,KIX,D,2015-03-18,08:45,BX124
PUS,KIX,D,2015-03-18,09:00,KE731
PUS,KIX,D,2015-03-18,16:00,MM016
PUS,KIX,D,2015-03-18,16:30,BX122
PUS,KIX,D,2015-03-18,17:10,KE759
PUS,KIX,D,2015-03-19,08:45,BX124
PUS,KIX,D,2015-03-19,09:00,KE731
PUS,KIX,D,2015-03-19,16:00,MM016
PUS,KIX,D,2015-03-19,16:30,BX122
PUS,KIX,D,2015-03-19,17:10,KE759
PUS,KIX,D,2015-03-20,08:45,BX124
PUS,KIX,D,2015-03-20,09:00,KE731
PUS,KIX,D,2015-03-20,16:00,MM016
PUS,KIX,D,2015-03-20,16:30,BX122
PUS,KIX,D,2015-03-20,17:10,KE759
PUS,KIX,D,2015-03-21,08:45,BX124
PUS,KIX,D,2015-03-21,09:00,KE731
PUS,KIX,D,2015-03-21,16:00,MM016
PUS,KIX,D,2015-03-21,16:30,BX122
PUS,KIX,D,2015-03-21,17:10,KE759
PUS,KIX,D,2015-03-22,08:45,BX124
PUS,KIX,D,2015-03-22,09:00,KE731
PUS,KIX,D,2015-03-22,16:00,MM016
PUS,KIX,D,2015-03-22,16:30,BX122
PUS,KIX,D,2015-03-22,17:10,KE759
PUS,KIX,D,2015-03-23,08:45,BX124
PUS,KIX,D,2015-03-23,09:00,KE731
PUS,KIX,D,2015-03-23,16:00,MM016
PUS,KIX,D,2015-03-23,16:30,BX122
PUS,KIX,D,2015-03-23,17:10,KE759
PUS,KLO,A,2015-02-23,06:20,PR482
PUS,KLO,A,2015-02-25,18:50,Z2058
PUS,KLO,A,2015-02-26,06:20,PR482
PUS,KLO,A,2015-02-26,18:50,Z2058
PUS,KLO,A,2015-02-27,06:20,PR482
PUS,KLO,A,2015-02-28,18:50,Z2058
PUS,KLO,A,2015-03-01,06:20,PR482
PUS,KLO,A,2015-03-01,18:50,Z2058
PUS,KLO,A,2015-03-02,06:20,PR482
PUS,KLO,A,2015-03-04,18:50,Z2058
PUS,KLO,A,2015-03-05,06:20,PR482
PUS,KLO,A,2015-03-05,18:50,Z2058
PUS,KLO,A,2015-03-06,06:20,PR482
PUS,KLO,A,2015-03-07,18:50,Z2058
PUS,KLO,A,2015-03-08,06:20,PR482
PUS,KLO,A,2015-03-08,18:50,Z2058
PUS,KLO,A,2015-03-09,06:20,PR482
PUS,KLO,A,2015-03-11,18:50,Z2058
PUS,KLO,A,2015-03-12,06:20,PR482
PUS,KLO,A,2015-03-12,18:50,Z2058
PUS,KLO,A,2015-03-13,06:20,PR482
PUS,KLO,A,2015-03-14,18:50,Z2058
PUS,KLO,A,2015-03-15,06:20,PR482
PUS,KLO,A,2015-03-15,18:50,Z2058
PUS,KLO,A,2015-03-16,06:20,PR482
PUS,KLO,A,2015-03-18,18:50,Z2058
PUS,KLO,A,2015-03-19,06:20,PR482
PUS,KLO,A,2015-03-19,18:50,Z2058
PUS,KLO,A,2015-03-20,06:20,PR482
PUS,KLO,A,2015-03-21,18:50,Z2058
PUS,KLO,A,2015-03-22,06:20,PR482
PUS,KLO,A,2015-03-22,18:50,Z2058
PUS,KLO,A,2015-03-23,06:20,PR482
PUS,KLO,D,2015-02-25,20:00,Z2059
PUS,KLO,D,2015-02-25,20:50,PR483
PUS,KLO,D,2015-02-26,20:00,Z2059
PUS,KLO,D,2015-02-26,20:50,PR483
PUS,KLO,D,2015-02-27,20:50,PR483
PUS,KLO,D,2015-02-28,20:00,Z2059
PUS,KLO,D,2015-02-28,20:50,PR483
PUS,KLO,D,2015-03-01,20:00,Z2059
PUS,KLO,D,2015-03-01,20:50,PR483
PUS,KLO,D,2015-03-04,20:00,Z2059
PUS,KLO,D,2015-03-04,20:50,PR483
PUS,KLO,D,2015-03-05,20:00,Z2059
PUS,KLO,D,2015-03-05,20:50,PR483
PUS,KLO,D,2015-03-06,20:50,PR483
PUS,KLO,D,2015-03-07,20:00,Z2059
PUS,KLO,D,2015-03-07,20:50,PR483
PUS,KLO,D,2015-03-08,20:00,Z2059
PUS,KLO,D,2015-03-08,20:50,PR483
PUS,KLO,D,2015-03-11,20:00,Z2059
PUS,KLO,D,2015-03-11,20:50,PR483
PUS,KLO,D,2015-03-12,20:00,Z2059
PUS,KLO,D,2015-03-12,20:50,PR483
PUS,KLO,D,2015-03-13,20:50,PR483
PUS,KLO,D,2015-03-14,20:00,Z2059
PUS,KLO,D,2015-03-14,20:50,PR483
PUS,KLO,D,2015-03-15,20:00,Z2059
PUS,KLO,D,2015-03-15,20:50,PR483
PUS,KLO,D,2015-03-18,20:00,Z2059
PUS,KLO,D,2015-03-18,20:50,PR483
PUS,KLO,D,2015-03-19,20:00,Z2059
PUS,KLO,D,2015-03-19,20:50,PR483
PUS,KLO,D,2015-03-20,20:50,PR483
PUS,KLO,D,2015-03-21,20:00,Z2059
PUS,KLO,D,2015-03-21,20:50,PR483
PUS,KLO,D,2015-03-22,20:00,Z2059
PUS,KLO,D,2015-03-22,20:50,PR483
PUS,KUL,A,2015-02-23,08:30,D7518
PUS,KUL,A,2015-02-26,15:45,D7512
PUS,KUL,A,2015-02-27,08:30,D7518
PUS,KUL,A,2015-03-01,15:45,D7512
PUS,KUL,A,2015-03-02,08:30,D7518
PUS,KUL,A,2015-03-05,15:45,D7512
PUS,KUL,A,2015-03-06,08:30,D7518
PUS,KUL,A,2015-03-08,15:45,D7512
PUS,KUL,A,2015-03-09,08:30,D7518
PUS,KUL,A,2015-03-12,15:45,D7512
PUS,KUL,A,2015-03-13,08:30,D7518
PUS,KUL,A,2015-03-15,15:45,D7512
PUS,KUL,A,2015-03-16,08:30,D7518
PUS,KUL,A,2015-03-19,15:45,D7512
PUS,KUL,A,2015-03-20,08:30,D7518
PUS,KUL,A,2015-03-22,15:45,D7512
PUS,KUL,A,2015-03-23,08:30,D7518
PUS,KUL,D,2015-02-23,10:35,D7519
PUS,KUL,D,2015-02-26,17:00,D7513
PUS,KUL,D,2015-02-27,10:35,D7519
PUS,KUL,D,2015-03-01,17:00,D7513
PUS,KUL,D,2015-03-02,10:35,D7519
PUS,KUL,D,2015-03-05,17:00,D7513
PUS,KUL,D,2015-03-06,10:35,D7519
PUS,KUL,D,2015-03-08,17:00,D7513
PUS,KUL,D,2015-03-09,10:35,D7519
PUS,KUL,D,2015-03-12,17:00,D7513
PUS,KUL,D,2015-03-13,10:35,D7519
PUS,KUL,D,2015-03-15,17:00,D7513
PUS,KUL,D,2015-03-16,10:35,D7519
PUS,KUL,D,2015-03-19,17:00,D7513
PUS,KUL,D,2015-03-20,10:35,D7519
PUS,KUL,D,2015-03-22,17:00,D7513
PUS,KUL,D,2015-03-23,10:35,D7519
PUS,MDG,A,2015-02-25,06:15,KE9822
PUS,MDG,A,2015-03-01,06:15,KE9822
PUS,MDG,A,2015-03-04,06:15,KE9822
PUS,MDG,A,2015-03-08,06:15,KE9822
PUS,MDG,A,2015-03-11,06:15,KE9822
PUS,MDG,A,2015-03-15,06:15,KE9822
PUS,MDG,A,2015-03-18,06:15,KE9822
PUS,MDG,A,2015-03-22,06:15,KE9822
PUS,MFM,A,2015-02-23,06:10,BX382
PUS,MFM,A,2015-02-26,06:10,BX382
PUS,MFM,A,2015-02-28,06:10,BX382
PUS,MFM,A,2015-03-02,06:10,BX382
PUS,MFM,A,2015-03-05,06:10,BX382
PUS,MFM,A,2015-03-07,06:10,BX382
PUS,MFM,A,2015-03-09,06:10,BX382
PUS,MFM,A,2015-03-12,06:10,BX382
PUS,MFM,A,2015-03-14,06:10,BX382
PUS,MFM,A,2015-03-16,06:10,BX382
PUS,MFM,A,2015-03-19,06:10,BX382
PUS,MFM,A,2015-03-21,06:10,BX382
PUS,MFM,A,2015-03-23,06:10,BX382
PUS,MFM,D,2015-02-25,21:50,BX381
PUS,MFM,D,2015-02-27,21:50,BX381
PUS,MFM,D,2015-03-01,21:50,BX381
PUS,MFM,D,2015-03-04,21:50,BX381
PUS,MFM,D,2015-03-06,21:50,BX381
PUS,MFM,D,2015-03-08,21:50,BX381
PUS,MFM,D,2015-03-11,21:50,BX381
PUS,MFM,D,2015-03-13,21:50,BX381
PUS,MFM,D,2015-03-15,21:50,BX381
PUS,MFM,D,2015-03-18,21:50,BX381
PUS,MFM,D,2015-03-20,21:50,BX381
PUS,MFM,D,2015-03-22,21:50,BX381
PUS,MNL,A,2015-02-23,08:00,OZ706
PUS,MNL,A,2015-02-23,19:50,PR418
PUS,MNL,A,2015-02-23,20:40,5J184
PUS,MNL,A,2015-02-24,08:00,OZ706
PUS,MNL,A,2015-02-24,19:50,PR418
PUS,MNL,A,2015-02-25,08:00,OZ706
PUS,MNL,A,2015-02-25,19:50,PR416
PUS,MNL,A,2015-02-25,20:40,5J184
PUS,MNL,A,2015-02-26,08:00,OZ706
PUS,MNL,A,2015-02-26,19:50,PR416
PUS,MNL,A,2015-02-27,08:00,OZ706
PUS,MNL,A,2015-02-27,19:50,PR418
PUS,MNL,A,2015-02-27,20:40,5J184
PUS,MNL,A,2015-02-28,08:00,OZ706
PUS,MNL,A,2015-02-28,19:50,PR416
PUS,MNL,A,2015-02-28,20:40,5J184
PUS,MNL,A,2015-03-01,08:00,OZ706
PUS,MNL,A,2015-03-01,19:50,PR416
PUS,MNL,A,2015-03-02,08:00,OZ706
PUS,MNL,A,2015-03-02,19:50,PR418
PUS,MNL,A,2015-03-02,20:40,5J184
PUS,MNL,A,2015-03-03,08:00,OZ706
PUS,MNL,A,2015-03-03,19:50,PR418
PUS,MNL,A,2015-03-04,08:00,OZ706
PUS,MNL,A,2015-03-04,19:50,PR416
PUS,MNL,A,2015-03-04,20:40,5J184
PUS,MNL,A,2015-03-05,08:00,OZ706
PUS,MNL,A,2015-03-05,19:50,PR416
PUS,MNL,A,2015-03-06,08:00,OZ706
PUS,MNL,A,2015-03-06,19:50,PR418
PUS,MNL,A,2015-03-06,20:40,5J184
PUS,MNL,A,2015-03-07,08:00,OZ706
PUS,MNL,A,2015-03-07,19:50,PR416
PUS,MNL,A,2015-03-07,20:40,5J184
PUS,MNL,A,2015-03-08,08:00,OZ706
PUS,MNL,A,2015-03-08,19:50,PR416
PUS,MNL,A,2015-03-09,08:00,OZ706
PUS,MNL,A,2015-03-09,19:50,PR418
PUS,MNL,A,2015-03-09,20:40,5J184
PUS,MNL,A,2015-03-10,08:00,OZ706
PUS,MNL,A,2015-03-10,19:50,PR418
PUS,MNL,A,2015-03-11,08:00,OZ706
PUS,MNL,A,2015-03-11,19:50,PR416
PUS,MNL,A,2015-03-11,20:40,5J184
PUS,MNL,A,2015-03-12,08:00,OZ706
PUS,MNL,A,2015-03-12,19:50,PR416
PUS,MNL,A,2015-03-13,08:00,OZ706
PUS,MNL,A,2015-03-13,19:50,PR418
PUS,MNL,A,2015-03-13,20:40,5J184
PUS,MNL,A,2015-03-14,08:00,OZ706
PUS,MNL,A,2015-03-14,19:50,PR416
PUS,MNL,A,2015-03-14,20:40,5J184
PUS,MNL,A,2015-03-15,08:00,OZ706
PUS,MNL,A,2015-03-15,19:50,PR416
PUS,MNL,A,2015-03-16,08:00,OZ706
PUS,MNL,A,2015-03-16,19:50,PR418
PUS,MNL,A,2015-03-16,20:40,5J184
PUS,MNL,A,2015-03-17,08:00,OZ706
PUS,MNL,A,2015-03-17,19:50,PR418
PUS,MNL,A,2015-03-18,08:00,OZ706
PUS,MNL,A,2015-03-18,19:50,PR416
PUS,MNL,A,2015-03-18,20:40,5J184
PUS,MNL,A,2015-03-19,08:00,OZ706
PUS,MNL,A,2015-03-19,19:50,PR416
PUS,MNL,A,2015-03-20,08:00,OZ706
PUS,MNL,A,2015-03-20,19:50,PR418
PUS,MNL,A,2015-03-20,20:40,5J184
PUS,MNL,A,2015-03-21,08:00,OZ706
PUS,MNL,A,2015-03-21,19:50,PR416
PUS,MNL,A,2015-03-21,20:40,5J184
PUS,MNL,A,2015-03-22,08:00,OZ706
PUS,MNL,A,2015-03-22,19:50,PR416
PUS,MNL,A,2015-03-23,08:00,OZ706
PUS,MNL,A,2015-03-23,19:50,PR418
PUS,MNL,A,2015-03-23,20:40,5J184
PUS,MNL,D,2015-02-23,12:00,PR417
PUS,MNL,D,2015-02-23,20:50,PR419
PUS,MNL,D,2015-02-23,21:30,OZ705
PUS,MNL,D,2015-02-23,21:40,5J185
PUS,MNL,D,2015-02-24,20:50,PR419
PUS,MNL,D,2015-02-24,21:30,OZ705
PUS,MNL,D,2015-02-25,21:30,OZ705
PUS,MNL,D,2015-02-25,21:40,5J185
PUS,MNL,D,2015-02-26,12:00,PR417
PUS,MNL,D,2015-02-26,21:30,OZ705
PUS,MNL,D,2015-02-27,12:00,PR417
PUS,MNL,D,2015-02-27,20:50,PR419
PUS,MNL,D,2015-02-27,21:30,OZ705
PUS,MNL,D,2015-02-27,21:40,5J185
PUS,MNL,D,2015-02-28,21:30,OZ705
PUS,MNL,D,2015-02-28,21:40,5J185
PUS,MNL,D,2015-03-01,12:00,PR417
PUS,MNL,D,2015-03-01,21:30,OZ705
PUS,MNL,D,2015-03-02,12:00,PR417
PUS,MNL,D,2015-03-02,20:50,PR419
PUS,MNL,D,2015-03-02,21:30,OZ705
PUS,MNL,D,2015-03-02,21:40,5J185
PUS,MNL,D,2015-03-03,20:50,PR419
PUS,MNL,D,2015-03-03,21:30,OZ705
PUS,MNL,D,2015-03-04,21:30,OZ705
PUS,MNL,D,2015-03-04,21:40,5J185
PUS,MNL,D,2015-03-05,12:00,PR417
PUS,MNL,D,2015-03-05,21:30,OZ705
PUS,MNL,D,2015-03-06,12:00,PR417
PUS,MNL,D,2015-03-06,20:50,PR419
PUS,MNL,D,2015-03-06,21:30,OZ705
PUS,MNL,D,2015-03-06,21:40,5J185
PUS,MNL,D,2015-03-07,21:30,OZ705
PUS,MNL,D,2015-03-07,21:40,5J185
PUS,MNL,D,2015-03-08,12:00,PR417
PUS,MNL,D,2015-03-08,21:30,OZ705
PUS,MNL,D,2015-03-09,12:00,PR417
PUS,MNL,D,2015-03-09,20:50,PR419
PUS,MNL,D,2015-03-09,21:30,OZ705
PUS,MNL,D,2015-03-09,21:40,5J185
PUS,MNL,D,2015-03-10,20:50,PR419
PUS,MNL,D,2015-03-10,21:30,OZ705
PUS,MNL,D,2015-03-11,21:30,OZ705
PUS,MNL,D,2015-03-11,21:40,5J185
PUS,MNL,D,2015-03-12,12:00,PR417
PUS,MNL,D,2015-03-12,21:30,OZ705
PUS,MNL,D,2015-03-13,12:00,PR417
PUS,MNL,D,2015-03-13,20:50,PR419
PUS,MNL,D,2015-03-13,21:30,OZ705
PUS,MNL,D,2015-03-13,21:40,5J185
PUS,MNL,D,2015-03-14,21:30,OZ705
PUS,MNL,D,2015-03-14,21:40,5J185
PUS,MNL,D,2015-03-15,12:00,PR417
PUS,MNL,D,2015-03-15,21:30,OZ705
PUS,MNL,D,2015-03-16,12:00,PR417
PUS,MNL,D,2015-03-16,20:50,PR419
PUS,MNL,D,2015-03-16,21:30,OZ705
PUS,MNL,D,2015-03-16,21:40,5J185
PUS,MNL,D,2015-03-17,20:50,PR419
PUS,MNL,D,2015-03-17,21:30,OZ705
PUS,MNL,D,2015-03-18,21:30,OZ705
PUS,MNL,D,2015-03-18,21:40,5J185
PUS,MNL,D,2015-03-19,12:00,PR417
PUS,MNL,D,2015-03-19,21:30,OZ705
PUS,MNL,D,2015-03-20,12:00,PR417
PUS,MNL,D,2015-03-20,20:50,PR419
PUS,MNL,D,2015-03-20,21:30,OZ705
PUS,MNL,D,2015-03-20,21:40,5J185
PUS,MNL,D,2015-03-21,21:30,OZ705
PUS,MNL,D,2015-03-21,21:40,5J185
PUS,MNL,D,2015-03-22,12:00,PR417
PUS,MNL,D,2015-03-22,21:30,OZ705
PUS,MNL,D,2015-03-23,12:00,PR417
PUS,MNL,D,2015-03-23,20:50,PR419
PUS,MNL,D,2015-03-23,21:30,OZ705
PUS,MNL,D,2015-03-23,21:40,5J185
PUS,NGO,A,2015-02-23,17:00,KE754
PUS,NGO,A,2015-02-24,17:00,KE754
PUS,NGO,A,2015-02-25,17:00,KE754
PUS,NGO,A,2015-02-26,17:00,KE754
PUS,NGO,A,2015-02-27,17:00,KE754
PUS,NGO,A,2015-02-28,17:00,KE754
PUS,NGO,A,2015-03-01,17:00,KE754
PUS,NGO,A,2015-03-02,17:00,KE754
PUS,NGO,A,2015-03-03,17:00,KE754
PUS,NGO,A,2015-03-04,17:00,KE754
PUS,NGO,A,2015-03-05,17:00,KE754
PUS,NGO,A,2015-03-06,17:00,KE754
PUS,NGO,A,2015-03-07,17:00,KE754
PUS,NGO,A,2015-03-08,17:00,KE754
PUS,NGO,A,2015-03-09,17:00,KE754
PUS,NGO,A,2015-03-10,17:00,KE754
PUS,NGO,A,2015-03-11,17:00,KE754
PUS,NGO,A,2015-03-12,17:00,KE754
PUS,NGO,A,2015-03-13,17:00,KE754
PUS,NGO,A,2015-03-14,17:00,KE754
PUS,NGO,A,2015-03-15,17:00,KE754
PUS,NGO,A,2015-03-16,17:00,KE754
PUS,NGO,A,2015-03-17,17:00,KE754
PUS,NGO,A,2015-03-18,17:00,KE754
PUS,NGO,A,2015-03-19,17:00,KE754
PUS,NGO,A,2015-03-20,17:00,KE754
PUS,NGO,A,2015-03-21,17:00,KE754
PUS,NGO,A,2015-03-22,17:00,KE754
PUS,NGO,A,2015-03-23,17:00,KE754
PUS,NGO,D,2015-02-23,12:55,KE753
PUS,NGO,D,2015-02-24,12:55,KE753
PUS,NGO,D,2015-02-25,12:55,KE753
PUS,NGO,D,2015-02-26,12:55,KE753
PUS,NGO,D,2015-02-27,12:55,KE753
PUS,NGO,D,2015-02-28,12:55,KE753
PUS,NGO,D,2015-03-01,12:55,KE753
PUS,NGO,D,2015-03-02,12:55,KE753
PUS,NGO,D,2015-03-03,12:55,KE753
PUS,NGO,D,2015-03-04,12:55,KE753
PUS,NGO,D,2015-03-05,12:55,KE753
PUS,NGO,D,2015-03-06,12:55,KE753
PUS,NGO,D,2015-03-07,12:55,KE753
PUS,NGO,D,2015-03-08,12:55,KE753
PUS,NGO,D,2015-03-09,12:55,KE753
PUS,NGO,D,2015-03-10,12:55,KE753
PUS,NGO,D,2015-03-11,12:55,KE753
PUS,NGO,D,2015-03-12,12:55,KE753
PUS,NGO,D,2015-03-13,12:55,KE753
PUS,NGO,D,2015-03-14,12:55,KE753
PUS,NGO,D,2015-03-15,12:55,KE753
PUS,NGO,D,2015-03-16,12:55,KE753
PUS,NGO,D,2015-03-17,12:55,KE753
PUS,NGO,D,2015-03-18,12:55,KE753
PUS,NGO,D,2015-03-19,12:55,KE753
PUS,NGO,D,2015-03-20,12:55,KE753
PUS,NGO,D,2015-03-21,12:55,KE753
PUS,NGO,D,2015-03-22,12:55,KE753
PUS,NGO,D,2015-03-23,12:55,KE753
PUS,NKG,A,2015-02-23,15:50,KE878
PUS,NKG,A,2015-02-25,15:50,KE878
PUS,NKG,A,2015-02-27,15:50,KE878
PUS,NKG,A,2015-03-02,15:50,KE878
